SK_ID_CURR,TARGET
101610,0.1228533
101614,0.06626057
101616,0.04373896
101643,0.07038283
101644,0.036103774
101649,0.029806681
101650,0.06648271
101665,0.026746811
101667,0.08161907
101669,0.14086653
101674,0.05920397
101675,0.011975533
101678,0.11785608
101682,0.047614474
101686,0.023725478
101697,0.34315142
101700,0.2531565
101711,0.033968177
101714,0.04199762
101715,0.20065199
101728,0.021420117
101732,0.038641583
101757,0.056029435
101758,0.051965106
101759,0.039176606
101762,0.060815457
101764,0.03353522
101780,0.1863776
101784,0.02597494
101789,0.018899674
101816,0.06454788
101819,0.03305623
101827,0.012109304
101863,0.038604125
101867,0.027651502
101870,0.02242474
101873,0.2803475
101878,0.072564036
101879,0.039509237
101880,0.01208151
101887,0.0588192
101897,0.015796293
101901,0.137139
101903,0.22047204
101920,0.038581543
101921,0.017325187
101922,0.020596523
101961,0.14169866
101962,0.013957147
101971,0.063257754
101976,0.37115088
102002,0.09822915
102005,0.02228708
102007,0.46432567
102017,0.041791003
102019,0.14155245
102029,0.009238405
102051,0.2303094
102052,0.0098461835
102054,0.030535184
102062,0.04481204
102067,0.20829204
102068,0.09192394
102070,0.056636985
102090,0.08723723
102092,0.025125172
102099,0.08838237
102100,0.013992148
102112,0.11581235
102113,0.025093835
102122,0.13205296
102123,0.029276941
102125,0.031394273
102126,0.19344547
102146,0.016951505
102147,0.049017392
102151,0.053301375
102158,0.1853822
102159,0.040824275
102162,0.055680037
102165,0.04356173
102166,0.030882988
102174,0.017280756
102193,0.17310984
102198,0.029589664
102205,0.21112867
102206,0.0060705785
102218,0.014477071
102221,0.051008813
102230,0.052292265
102238,0.019097615
102248,0.039223183
102252,0.16509947
102259,0.048127234
102262,0.19801447
102273,0.045262232
102286,0.114269234
102293,0.008247007
102294,0.02476793
102296,0.06667282
102298,0.079108104
102303,0.027857684
102309,0.028951863
102315,0.037373
102340,0.057829663
102342,0.089590326
102344,0.053102914
102346,0.045691635
102347,0.011436364
102374,0.038175844
102380,0.059931505
102387,0.024716945
102393,0.05892775
102403,0.019513344
102413,0.050109036
102414,0.009966825
102415,0.024583006
102416,0.16240779
102439,0.04655917
102441,0.038310647
102443,0.029338075
102444,0.053103566
102445,0.15936553
102448,0.04016639
102449,0.04718715
102450,0.2786921
102456,0.03193008
102458,0.1648376
102459,0.06453948
102465,0.07916836
102470,0.16205458
102471,0.03611232
102475,0.03085488
102476,0.13663083
102506,0.047643002
102509,0.024019387
102519,0.01700069
102522,0.092261925
102545,0.019534508
102549,0.056820508
102562,0.019198155
102563,0.027236292
102568,0.12048989
102582,0.045905907
102592,0.025467386
102597,0.05870228
102605,0.032231838
102614,0.028137067
102617,0.12124663
102634,0.055084895
102652,0.028596684
102655,0.017451182
102671,0.06953258
102694,0.19322117
102701,0.05499549
102703,0.02200241
102704,0.024715718
102713,0.007053876
102720,0.09277786
102731,0.031225484
102733,0.023611564
102749,0.035277482
102755,0.09817068
102763,0.013321255
102770,0.050951526
102772,0.07649492
102799,0.090851486
102838,0.0087949615
102854,0.012457905
102862,0.21477179
102863,0.023678303
102867,0.0078053353
102868,0.011658422
102878,0.11041896
102887,0.027832536
102898,0.3388536
102904,0.15765215
102912,0.043942124
102919,0.036893196
102927,0.053607006
102932,0.03051622
102933,0.13791995
102935,0.01951829
102958,0.050213285
102969,0.32152206
102971,0.02878498
102975,0.07567696
102979,0.022590602
102982,0.01866182
102987,0.20205139
102989,0.044269063
102995,0.0695223
102996,0.014935857
103000,0.10037279
103001,0.11507136
103004,0.03894246
103010,0.024767403
103025,0.23878686
103029,0.039837353
103046,0.044883676
103056,0.027062831
103062,0.0760142
103078,0.03705137
103083,0.012326878
103092,0.027081951
103096,0.050156064
103097,0.05505457
103102,0.16288546
103112,0.060231254
103132,0.028425133
103144,0.03832752
103145,0.11362753
103146,0.013032653
103147,0.05331568
103158,0.026755476
103171,0.0678804
103173,0.051820494
103184,0.01446653
103195,0.13799815
103196,0.06259212
103206,0.025270095
103230,0.26758853
103231,0.24326305
103232,0.019396398
103239,0.093816556
103240,0.087481044
103243,0.025379425
103252,0.13842179
103258,0.05802305
103259,0.1650833
103279,0.018518874
103280,0.010162758
103286,0.033232994
103287,0.6544703
103290,0.005932874
103298,0.032534894
103315,0.0069517107
103319,0.022714248
103334,0.27746043
103336,0.035016518
103345,0.06362374
103368,0.027637057
103371,0.26338163
103377,0.014167797
103398,0.028951278
103404,0.08483799
103408,0.14945242
103410,0.04535125
103418,0.018291492
103420,0.06471633
103432,0.06650612
103433,0.013706414
103436,0.01000483
103440,0.023393603
103453,0.031979345
103459,0.027332548
103460,0.035035722
103461,0.012039745
103462,0.029990958
103473,0.05349604
103474,0.021780958
103475,0.14726412
103478,0.069834284
103480,0.08010905
103484,0.020030053
103494,0.23844756
103513,0.04517236
103515,0.1135583
103516,0.12657948
103525,0.101741016
103541,0.08477776
103544,0.013166044
103562,0.37405318
103570,0.30003798
103572,0.2623571
103574,0.013634155
103575,0.029936789
103591,0.23448776
103594,0.008093267
103609,0.062556975
103613,0.18757106
103614,0.026189083
103615,0.050879784
103624,0.03394915
103625,0.18958871
103628,0.18121697
103629,0.014678661
103647,0.080258
103648,0.1809861
103651,0.041845173
103658,0.0425626
103668,0.12971932
103669,0.060605954
103676,0.0653034
103682,0.029654624
103683,0.07432947
103689,0.025545906
103725,0.13472494
103733,0.12225796
103744,0.034086693
103762,0.12017141
103771,0.3583516
103773,0.008823332
103783,0.07963895
103784,0.036545333
103808,0.016679728
103812,0.04221914
103813,0.16444829
103814,0.04766911
103818,0.106990226
103824,0.038128395
103828,0.007813393
103830,0.3461335
103840,0.015042107
103842,0.049444754
103847,0.14935076
103848,0.065511115
103851,0.022242162
103854,0.12801999
103857,0.18485174
103861,0.015598064
103862,0.031684637
103865,0.01990609
103870,0.013914838
103876,0.014272486
103891,0.23642188
103908,0.072440475
103914,0.10835269
103918,0.076099716
103940,0.017709114
103963,0.03053847
103966,0.05569111
103971,0.191919
103980,0.0855363
103984,0.038756896
103985,0.03715927
103998,0.43221915
104019,0.01773453
104026,0.020519832
104035,0.08794968
104044,0.063424654
104045,0.08033781
104047,0.069704466
104051,0.015324325
104058,0.036572065
104063,0.013887573
104066,0.23740162
104087,0.021339247
104089,0.0642591
104095,0.060536865
104098,0.062115856
104104,0.029860161
104110,0.32637388
104120,0.02610982
104122,0.043596443
104131,0.04417257
104132,0.024312401
104135,0.036419913
104136,0.022995634
104149,0.055054065
104150,0.061069682
104156,0.47215214
104165,0.104173005
104175,0.017662764
104179,0.07049365
104184,0.09314953
104206,0.028501956
104216,0.2652766
104230,0.105403334
104257,0.01689358
104272,0.064601816
104273,0.03418778
104278,0.024629073
104294,0.06331552
104295,0.035025008
104297,0.11143948
104298,0.06379939
104308,0.02761882
104318,0.11273697
104319,0.124957874
104320,0.058111746
104327,0.12613586
104334,0.046850335
104344,0.04533196
104350,0.024069304
104351,0.1652346
104354,0.03805484
104369,0.052896496
104376,0.18204299
104381,0.049723327
104384,0.11417637
104391,0.023556942
104394,0.020259764
104398,0.2188744
104402,0.014084642
104408,0.074419916
104409,0.011153071
104410,0.711671
104412,0.05315899
104417,0.043232292
104424,0.061778296
104426,0.017670657
104435,0.049244102
104445,0.025440972
104458,0.021119596
104460,0.051514223
104466,0.045970757
104472,0.082399175
104473,0.0870108
104479,0.019591697
104480,0.014476948
104482,0.071026966
104499,0.0136828795
104501,0.01792316
104502,0.016739484
104506,0.07393673
104510,0.009372278
104512,0.059715528
104520,0.21317245
104528,0.069981694
104529,0.019757947
104541,0.052627794
104578,0.015918076
104584,0.033326585
104588,0.09715029
104602,0.15811689
104610,0.017832045
104611,0.2646401
104618,0.061679315
104620,0.03259485
104622,0.013118431
104624,0.032045454
104625,0.09999223
104634,0.08844277
104639,0.09629244
104646,0.006700454
104647,0.043377064
104652,0.018024234
104670,0.05281128
104677,0.013301458
104685,0.038961355
104691,0.022374129
104696,0.0963189
104699,0.019922782
104712,0.09181849
104714,0.011831554
104717,0.06911055
104718,0.013515495
104740,0.0643178
104741,0.04859432
104743,0.0070431964
104744,0.029412048
104747,0.04585673
104767,0.032195143
104772,0.14939465
104776,0.15291853
104779,0.031974543
104814,0.008340238
104815,0.04515066
104830,0.042791568
104831,0.0949711
104833,0.0806362
104839,0.02962746
104840,0.026848033
104860,0.16474691
104861,0.027332129
104866,0.042535104
104870,0.008411287
104877,0.047723398
104878,0.013470652
104879,0.018966336
104880,0.11370231
104899,0.016202673
104906,0.023960022
104907,0.058906607
104913,0.05302076
104916,0.0761899
104921,0.04107064
104930,0.042439763
104931,0.31632558
104936,0.021673625
104937,0.028651355
104942,0.01525491
104943,0.03130265
104969,0.03973213
104972,0.12578186
104988,0.119529866
105013,0.015500869
105015,0.037200794
105019,0.050419115
105027,0.051494382
105030,0.06055708
105035,0.2505973
105041,0.014877111
105051,0.18856849
105056,0.038042665
105067,0.3124403
105071,0.07005246
105072,0.009116889
105074,0.12675767
105091,0.0446627
105101,0.022385158
105103,0.049422536
105134,0.031269524
105139,0.016787024
105142,0.09312904
105146,0.059560098
105163,0.08598108
105168,0.06935888
105172,0.013631033
105176,0.29088157
105195,0.061382808
105196,0.23813835
105197,0.015916554
105203,0.06073689
105223,0.19159418
105227,0.1710976
105228,0.0071671675
105230,0.13437867
105231,0.08068747
105239,0.018256135
105242,0.17978577
105244,0.032066226
105245,0.043992512
105248,0.025844246
105249,0.052720316
105266,0.2067751
105271,0.18589832
105276,0.051503163
105282,0.034278445
105292,0.07783107
105297,0.008160918
105332,0.046208933
105333,0.030055078
105343,0.043207455
105344,0.024315264
105345,0.19251285
105357,0.077602975
105359,0.1020728
105366,0.04382761
105367,0.013759723
105370,0.0039439998
105377,0.030353852
105390,0.033900734
105399,0.014639031
105403,0.24411868
105404,0.040849023
105414,0.024080113
105417,0.0610004
105425,0.21132241
105452,0.115402214
105454,0.045498878
105456,0.05189945
105470,0.042343788
105471,0.044385266
105483,0.059906915
105493,0.1694866
105508,0.052351926
105514,0.043096405
105515,0.014384378
105528,0.21534625
105529,0.011144402
105531,0.04054571
105532,0.0327241
105558,0.012123864
105574,0.01837417
105578,0.014848261
105584,0.49383214
105595,0.06277483
105617,0.46103
105618,0.052364968
105621,0.049541123
105625,0.026552385
105629,0.08068093
105630,0.013179154
105634,0.025160473
105635,0.01827186
105641,0.08047203
105647,0.06575533
105648,0.036353305
105655,0.029675102
105657,0.018981429
105672,0.102021
105678,0.15923572
105682,0.046687156
105691,0.06582622
105692,0.039730098
105706,0.023318369
105712,0.0320282
105720,0.043167744
105734,0.014005319
105735,0.035935648
105736,0.09299764
105737,0.011387833
105738,0.087151386
105740,0.21695572
105744,0.029644279
105747,0.036942635
105749,0.0797224
105754,0.026692536
105758,0.05312944
105760,0.052829087
105767,0.18449073
105784,0.11039232
105791,0.015847392
105802,0.06609634
105807,0.15388907
105809,0.03291656
105816,0.06656448
105817,0.0139797535
105824,0.07340743
105832,0.03409666
105856,0.017676387
105865,0.021460876
105899,0.27912807
105906,0.022785569
105916,0.039113753
105923,0.061291903
105937,0.050129946
105965,0.06132593
105966,0.18995218
105968,0.026532507
105973,0.023810118
105976,0.1288989
105978,0.09205569
105979,0.033388887
105991,0.041266855
105998,0.07481254
105999,0.011494412
106000,0.15886979
106001,0.02884364
106010,0.2343868
106011,0.023344653
106013,0.07394915
106015,0.012845759
106026,0.019338027
106032,0.008944238
106035,0.1698805
106040,0.03599673
106041,0.25490662
106044,0.018403038
106053,0.2839956
106054,0.02483641
106065,0.107125044
106081,0.017832804
106083,0.04448144
106087,0.016477207
106090,0.056307465
106101,0.040067315
106102,0.10507491
106109,0.053364754
106116,0.06131159
106150,0.010476326
106155,0.078846
106166,0.01864288
106176,0.1533627
106189,0.027936144
106199,0.11953919
106205,0.10897408
106206,0.095455535
106211,0.0104624145
106214,0.06814345
106216,0.036593985
106217,0.06859331
106225,0.035922553
106249,0.043748796
106256,0.06278268
106258,0.026432876
106261,0.068075806
106262,0.0861551
106264,0.017969945
106271,0.035914313
106276,0.01779031
106277,0.13160549
106286,0.06187171
106293,0.033243667
106295,0.036336187
106296,0.016455313
106297,0.075304635
106298,0.048676923
106311,0.048327662
106314,0.028015329
106320,0.049324777
106334,0.103115395
106346,0.032771237
106347,0.017768053
106349,0.12374761
106354,0.09444663
106360,0.009568777
106373,0.10328768
106377,0.026052075
106386,0.14504854
106387,0.065821156
106391,0.010229036
106401,0.27130395
106411,0.07917164
106413,0.35781416
106426,0.25132874
106427,0.13773997
106428,0.13510633
106434,0.054614812
106438,0.018920679
106440,0.019535128
106441,0.04845391
106452,0.10133555
106453,0.065363325
106454,0.03655204
106457,0.13337365
106484,0.01297833
106488,0.07146984
106491,0.20581743
106514,0.120928966
106527,0.029091632
106528,0.032299723
106529,0.014303942
106534,0.13818586
106550,0.33081773
106577,0.085933
106585,0.05389512
106590,0.004377215
106607,0.04224892
106610,0.086304
106611,0.03824044
106612,0.10871028
106624,0.04449612
106631,0.024142267
106647,0.11287021
106660,0.21755409
106674,0.013777127
106687,0.020477368
106712,0.030562773
106713,0.027494129
106717,0.039608836
106720,0.043779384
106721,0.09482619
106724,0.041503556
106735,0.14834318
106739,0.074469246
106740,0.0434348
106754,0.12038406
106760,0.34090176
106761,0.030109331
106784,0.16324992
106787,0.06924575
106797,0.016685642
106798,0.10001873
106802,0.13839053
106803,0.059765425
106804,0.16720097
106805,0.032989904
106810,0.08035135
106812,0.14191262
106813,0.117982544
106817,0.025073977
106822,0.034499064
106823,0.0503688
106827,0.009494839
106841,0.041950203
106851,0.07499212
106852,0.061115485
106853,0.21783333
106854,0.5555725
106861,0.03435143
106873,0.02905893
106877,0.026759239
106878,0.01809005
106881,0.1292238
106900,0.012495583
106906,0.05983704
106907,0.09014111
106914,0.16883685
106916,0.05466736
106924,0.018441556
106931,0.026488919
106936,0.10027871
106937,0.12177398
106938,0.014404713
106939,0.035244536
106943,0.055347003
106944,0.089527205
106967,0.07784124
106980,0.023746109
106986,0.09553127
106987,0.011970321
106990,0.02236724
107013,0.022612527
107023,0.053370595
107033,0.05796528
107037,0.072727814
107048,0.020818818
107071,0.049302433
107081,0.011058479
107113,0.1124763
107130,0.02071782
107131,0.015923388
107145,0.054260556
107156,0.11691436
107219,0.081154086
107222,0.062214088
107223,0.21584567
107232,0.26391643
107245,0.02895609
107246,0.053238932
107247,0.04211645
107256,0.008899532
107259,0.013805845
107260,0.0069369595
107279,0.18820731
107280,0.06746083
107281,0.03934318
107285,0.08170959
107329,0.0071506756
107337,0.14559501
107349,0.06691206
107350,0.02709687
107351,0.011766903
107359,0.1028324
107391,0.09180559
107394,0.046985622
107395,0.04418886
107406,0.053718496
107416,0.13230596
107417,0.013961006
107418,0.051077582
107419,0.027128063
107444,0.0074563194
107445,0.030879423
107446,0.08552425
107460,0.16480437
107470,0.08193734
107475,0.037495907
107520,0.016261533
107526,0.10958446
107527,0.014376787
107530,0.011915757
107532,0.06774432
107534,0.07163305
107535,0.054496683
107554,0.08548531
107556,0.026197845
107559,0.15993762
107561,0.013836391
107564,0.0628906
107566,0.037941113
107571,0.08974473
107590,0.15422013
107602,0.16046186
107625,0.04809321
107626,0.3134073
107635,0.01138814
107636,0.04202694
107645,0.04543793
107652,0.31192607
107655,0.023188477
107668,0.0397598
107670,0.025735147
107677,0.004208468
107680,0.35788473
107683,0.172738
107684,0.0142765185
107691,0.06642347
107692,0.08863733
107703,0.04096965
107709,0.050026465
107710,0.05874072
107721,0.123082936
107725,0.21047318
107727,0.13464724
107739,0.026054423
107740,0.04579278
107741,0.057601392
107747,0.020433301
107765,0.29640454
107768,0.0059912843
107775,0.096448846
107782,0.26238018
107790,0.018541692
107801,0.037088145
107807,0.017700745
107811,0.039691858
107817,0.065357134
107826,0.065446414
107838,0.11519494
107839,0.027635658
107843,0.11448456
107847,0.088752046
107849,0.12768723
107850,0.074920855
107867,0.068312004
107871,0.07883865
107908,0.06156666
107913,0.07776678
107927,0.017038064
107931,0.037695147
107955,0.01384419
107962,0.13263659
107977,0.034433726
107978,0.027767256
107993,0.016561018
108010,0.09056454
108016,0.024174865
108018,0.29491982
108027,0.32070002
108045,0.25341552
108069,0.19019245
108082,0.012349808
108089,0.04213014
108092,0.0394834
108106,0.036999125
108112,0.06599446
108120,0.24194284
108122,0.14391279
108135,0.023671392
108170,0.009024351
108171,0.057141643
108177,0.015060154
108180,0.17315987
108183,0.028773304
108184,0.026518157
108185,0.044929076
108192,0.03214344
108195,0.25864774
108196,0.1518102
108218,0.020012885
108219,0.08081883
108243,0.10663762
108249,0.01912056
108251,0.01976494
108274,0.036729977
108280,0.36750075
108289,0.087275
108292,0.025498666
108295,0.04059558
108327,0.025792602
108332,0.04755183
108346,0.028008603
108349,0.14736022
108353,0.053902484
108362,0.02762026
108363,0.04704036
108377,0.20893629
108378,0.08954951
108381,0.011590647
108383,0.17998074
108390,0.0407112
108407,0.017261509
108408,0.058974937
108411,0.05385195
108412,0.015974015
108419,0.023758994
108436,0.28332487
108437,0.20909294
108438,0.09319861
108441,0.039968442
108448,0.021284286
108449,0.051861186
108466,0.017910985
108467,0.04375013
108473,0.033579174
108474,0.09611385
108476,0.024013238
108479,0.015522422
108486,0.014018124
108493,0.017270466
108501,0.030100621
108506,0.28743297
108510,0.030984128
108511,0.011944035
108514,0.16268128
108517,0.020054867
108519,0.06761496
108522,0.064520076
108548,0.1531848
108554,0.0463072
108555,0.12493003
108559,0.058456533
108562,0.029016593
108571,0.086337864
108572,0.0569603
108579,0.032792974
108583,0.012858505
108584,0.009195962
108592,0.04590857
108602,0.009866728
108609,0.010449513
108613,0.12250355
108616,0.062644586
108618,0.07475375
108620,0.013588898
108643,0.024030756
108649,0.021170866
108654,0.11211014
108655,0.013184799
108656,0.033980746
108667,0.05766975
108668,0.07105985
108682,0.071451746
108690,0.04804823
108691,0.06709331
108692,0.08034008
108695,0.030925797
108699,0.037065595
108710,0.14239515
108718,0.2365587
108739,0.08759333
108740,0.016493449
108741,0.01574911
108742,0.085064895
108763,0.024308473
108767,0.15609984
108769,0.17510393
108779,0.29670787
108788,0.039448556
108801,0.020431044
108802,0.030793918
108810,0.019566037
108811,0.012062777
108813,0.008841858
108814,0.20457876
108825,0.03481331
108826,0.030213762
108830,0.053284727
108834,0.036875274
108852,0.021942697
108887,0.0832703
108901,0.060582656
108908,0.010867731
108910,0.060676347
108920,0.040639825
108922,0.02197302
108929,0.3708184
108930,0.030371953
108937,0.04689083
108938,0.028131718
108943,0.057397682
108948,0.03956559
108953,0.03539723
108956,0.21850081
108965,0.024022287
108985,0.070102766
108986,0.07456963
108987,0.014210946
108990,0.0046820757
108991,0.03254456
108993,0.22462365
109000,0.06525568
109001,0.088138044
109012,0.22499345
109014,0.05403976
109015,0.04187061
109021,0.11237847
109037,0.06165688
109042,0.19818999
109044,0.028209385
109046,0.37844265
109064,0.006715908
109084,0.06142462
109086,0.052534264
109092,0.0117741525
109093,0.15908605
109100,0.13758843
109101,0.004304402
109110,0.03213124
109114,0.11425483
109126,0.032948732
109152,0.024988608
109162,0.052979045
109167,0.058451094
109168,0.059532844
109169,0.010260101
109179,0.039674878
109184,0.0318543
109191,0.07277477
109192,0.033135865
109193,0.005146892
109196,0.09340989
109206,0.051625095
109210,0.013632006
109244,0.14690557
109249,0.023367582
109273,0.039388753
109276,0.2036418
109281,0.07230346
109287,0.07554822
109297,0.044391092
109298,0.057764605
109306,0.04896352
109309,0.04885638
109321,0.24748701
109328,0.14176285
109336,0.021497035
109342,0.045481153
109346,0.029042903
109347,0.047044322
109348,0.07672004
109362,0.043790597
109363,0.027471608
109367,0.044283472
109370,0.016716136
109393,0.17279266
109405,0.030607179
109413,0.17266877
109414,0.43412226
109421,0.031625908
109427,0.13776538
109428,0.04681466
109429,0.05821461
109437,0.012213648
109443,0.017575566
109461,0.04230602
109468,0.17992796
109469,0.010503022
109471,0.053094048
109479,0.06017697
109484,0.013854452
109501,0.06357589
109505,0.06690733
109535,0.046763733
109539,0.0072911824
109544,0.046578288
109545,0.015222803
109551,0.15841682
109553,0.046560515
109555,0.031074068
109561,0.044516176
109580,0.020510053
109583,0.19013202
109593,0.10645965
109604,0.09196208
109620,0.102779716
109635,0.014212013
109637,0.11631221
109638,0.08338152
109642,0.11801702
109649,0.01848145
109652,0.024878263
109656,0.061869178
109663,0.017922018
109696,0.16540585
109700,0.14832014
109709,0.24926598
109735,0.016200302
109740,0.034872852
109741,0.059437364
109749,0.10300936
109764,0.025701191
109771,0.049711037
109772,0.009755938
109773,0.15855657
109798,0.050182328
109802,0.26518396
109804,0.016938256
109813,0.06117369
109818,0.09576875
109848,0.056117192
109850,0.02578445
109851,0.0335886
109855,0.021766063
109871,0.14595285
109877,0.049258802
109883,0.019119615
109886,0.016515177
109905,0.059341114
109936,0.18812744
109950,0.062637016
109958,0.06227628
109959,0.06454871
109969,0.028597798
109971,0.0595004
109984,0.038288906
109985,0.09849178
109988,0.041403756
109992,0.060514927
110005,0.036386143
110009,0.07058266
110011,0.15061954
110014,0.031699974
110026,0.025344683
110042,0.024450673
110058,0.008217135
110069,0.05094383
110080,0.030001434
110087,0.034352146
110091,0.039960813
110094,0.042696115
110098,0.1443406
110105,0.056871776
110117,0.053285785
110136,0.14977784
110138,0.1926096
110149,0.0827123
110164,0.07464619
110202,0.1877372
110212,0.017182788
110226,0.008052948
110236,0.012743172
110249,0.019808795
110257,0.049284432
110258,0.008222282
110277,0.027743356
110282,0.030413982
110284,0.05528247
110286,0.043891348
110289,0.009621968
110304,0.018156456
110319,0.057321537
110324,0.09650938
110326,0.014951116
110335,0.044082835
110337,0.083957985
110338,0.034238625
110343,0.053741623
110345,0.025703764
110347,0.09590709
110355,0.009603591
110359,0.04238893
110360,0.071957745
110364,0.024579301
110371,0.103328675
110372,0.027207382
110376,0.08457548
110379,0.24690941
110380,0.050899375
110393,0.051527493
110401,0.3196454
110406,0.038313787
110411,0.040318538
110416,0.014875105
110420,0.015430325
110443,0.014879828
110465,0.019603768
110468,0.029424535
110469,0.10034309
110471,0.19829935
110487,0.21887423
110491,0.17952874
110504,0.070634335
110547,0.029842224
110550,0.0253383
110559,0.15416105
110578,0.083534926
110582,0.054459248
110590,0.017037714
110598,0.04563874
110601,0.2955455
110602,0.058038235
110604,0.03037585
110625,0.1261393
110626,0.09076806
110636,0.27873638
110637,0.07746924
110638,0.098678105
110646,0.018943457
110648,0.06419956
110652,0.023082376
110681,0.035454445
110682,0.11080224
110687,0.14042108
110691,0.01906719
110694,0.0436646
110695,0.034422338
110696,0.16455111
110708,0.021033183
110710,0.012948295
110717,0.061174333
110730,0.042139422
110740,0.03610319
110742,0.05774902
110747,0.029504918
110761,0.04269622
110766,0.014308663
110769,0.04333742
110774,0.06644015
110803,0.029306166
110805,0.01254277
110809,0.19833805
110827,0.028648926
110832,0.07622194
110839,0.06262461
110859,0.17674811
110861,0.016723802
110863,0.14303099
110865,0.072092906
110881,0.062218346
110889,0.042399388
110891,0.0138966665
110894,0.0066205463
110895,0.058857273
110907,0.43476167
110914,0.027832268
110933,0.022577165
110934,0.0033933145
110937,0.017638257
110953,0.018154245
110954,0.08666739
110958,0.24687189
110970,0.037234455
110974,0.13764445
110977,0.08529559
110989,0.040578146
110993,0.39260665
110994,0.08825637
111018,0.021861603
111019,0.04615259
111030,0.031506356
111032,0.1148863
111041,0.021519987
111045,0.058060102
111048,0.0099599715
111052,0.037686195
111070,0.21327488
111084,0.1350743
111091,0.050058346
